EventId_x,Type_x,Severity_x,StartTime(UTC),EndTime(UTC)_x,TimeZone_x,LocationLat_x,LocationLng_x,AirportCode_x,City,County_x,State,ZipCode_x,EventId_y,Type_y,Severity_y,TMC,Description,EndTime(UTC)_y,TimeZone_y,LocationLat_y,LocationLng_y,Distance(mi),AirportCode_y,Number,Street,Side,County_y,ZipCode_y,adjacency
W-2893355,Rain,Light,2016-11-30 21:25:00,2016-11-30 21:34:00,US/Eastern,25.4949,-80.3732,KHST,Homestead,Miami-Dade,FL,33033.0,T-936445,Congestion,1.0,71.0,Delays of two minutes on 1st Ave Westbound in Homestead. Average speed five mph.,2016-11-30 22:12:19,US/Eastern,25.446577,-80.475174,0.28,KHST,108.0,SE 1st Ave,L,Miami-Dade,33034.0,1
W-2893356,Rain,Light,2016-11-30 22:38:00,2016-11-30 22:44:00,US/Eastern,25.4949,-80.3732,KHST,Homestead,Miami-Dade,FL,33033.0,T-936887,Congestion,1.0,72.0,Delays of two minutes on Dixie Hwy Westbound in Homestead. Average speed five mph.,2016-11-30 23:10:15,US/Eastern,25.484522,-80.461174,0.43,KHST,,S Dixie Hwy,R,Miami-Dade,33030.0,1
W-2893364,Rain,Light,2016-12-01 18:44:00,2016-12-01 18:55:00,US/Eastern,25.4949,-80.3732,KHST,Homestead,Miami-Dade,FL,33033.0,T-938191,Congestion,1.0,71.0,Delays of three minutes on 1st Ave Westbound in Homestead. Average speed five mph.,2016-12-01 19:56:19,US/Eastern,25.446711,-80.475174,0.22,KHST,42.0,SE 1st Ave,L,Miami-Dade,33034.0,1
W-2893365,Rain,Light,2016-12-01 20:22:00,2016-12-01 20:31:00,US/Eastern,25.4949,-80.3732,KHST,Homestead,Miami-Dade,FL,33033.0,T-938191,Congestion,1.0,71.0,Delays of three minutes on 1st Ave Westbound in Homestead. Average speed five mph.,2016-12-01 19:56:19,US/Eastern,25.446711,-80.475174,0.22,KHST,42.0,SE 1st Ave,L,Miami-Dade,33034.0,1
W-2893366,Rain,Light,2016-12-01 22:27:00,2016-12-01 22:36:00,US/Eastern,25.4949,-80.3732,KHST,Homestead,Miami-Dade,FL,33033.0,T-938663,Congestion,1.0,72.0,Delays of one minute on Homestead Blvd Westbound between US-1 Federal Hwy and US-1 Homestead Blvd. Average speed five mph.,2016-12-01 22:25:24,US/Eastern,25.478069,-80.46479,0.26,KHST,814.0,N Homestead Blvd,L,Miami-Dade,33030.0,1
W-2893367,Rain,Light,2016-12-01 22:38:00,2016-12-01 23:08:00,US/Eastern,25.4949,-80.3732,KHST,Homestead,Miami-Dade,FL,33033.0,T-938966,Congestion,1.0,72.0,Delays of two minutes on US-1 Homestead Blvd Westbound between FL-5 and 8th St. Average speed ten mph.,2016-12-01 23:08:26,US/Eastern,25.477213,-80.465172,0.75,KHST,,N Homestead Blvd,R,Miami-Dade,33030.0,1
W-2893380,Rain,Light,2016-12-02 11:29:00,2016-12-02 11:58:00,US/Eastern,25.4949,-80.3732,KHST,Homestead,Miami-Dade,FL,33033.0,T-939425,Congestion,2.0,71.0,Delays increasing and delays of six minutes on US-1 Homestead Blvd Westbound between 293rd Dr and 8th St. Average speed ten mph.,2016-12-02 12:18:52,US/Eastern,25.477213,-80.465172,1.37,KHST,,N Homestead Blvd,R,Miami-Dade,33030.0,1
W-2893381,Rain,Heavy,2016-12-02 11:58:00,2016-12-02 12:03:00,US/Eastern,25.4949,-80.3732,KHST,Homestead,Miami-Dade,FL,33033.0,T-939426,Congestion,1.0,73.0,Delays of three minutes on Dixie Hwy Westbound in Princeton. Average speed 15 mph.,2016-12-02 12:12:25,US/Eastern,25.511679,-80.434311,1.55,KHST,27476.0,S Dixie Hwy,L,Miami-Dade,33032.0,1
W-2893382,Rain,Light,2016-12-02 12:03:00,2016-12-02 12:05:00,US/Eastern,25.4949,-80.3732,KHST,Homestead,Miami-Dade,FL,33033.0,T-939426,Congestion,1.0,73.0,Delays of three minutes on Dixie Hwy Westbound in Princeton. Average speed 15 mph.,2016-12-02 12:12:25,US/Eastern,25.511679,-80.434311,1.55,KHST,27476.0,S Dixie Hwy,L,Miami-Dade,33032.0,1
W-2893383,Rain,Light,2016-12-05 00:44:00,2016-12-05 00:54:00,US/Eastern,25.4949,-80.3732,KHST,Homestead,Miami-Dade,FL,33033.0,T-942838,Congestion,2.0,73.0,Delays increasing and delays of nine minutes on Florida's Tpke Southbound in Homestead. Average speed 25 mph.,2016-12-05 01:39:20,US/Eastern,25.476267,-80.44194,5.72,KHST,,Florida's Tpke S,R,Miami-Dade,33033.0,1
W-2893384,Rain,Light,2016-12-05 15:47:00,2016-12-05 15:53:00,US/Eastern,25.4949,-80.3732,KHST,Homestead,Miami-Dade,FL,33033.0,T-943559,Accident,2.0,201.0,Accident on US-1 Dixie Hwy Southbound at 15th St.,2016-12-05 16:55:03,US/Eastern,25.484587,-80.461014,0.01,KHST,,NE 15th St,R,Miami-Dade,33033.0,1
W-2893389,Rain,Light,2016-12-07 10:28:00,2016-12-07 10:38:00,US/Eastern,25.4949,-80.3732,KHST,Homestead,Miami-Dade,FL,33033.0,T-946669,Congestion,2.0,75.0,Delays of five minutes and delays easing on Florida's Tpke Northbound in Princeton. Average speed 15 mph.,2016-12-07 11:13:38,US/Eastern,25.519699,-80.403175,2.05,KHST,,Florida's Tpke N,R,Miami-Dade,33032.0,1
W-2893391,Rain,Light,2016-12-07 16:48:00,2016-12-07 16:57:00,US/Eastern,25.4949,-80.3732,KHST,Homestead,Miami-Dade,FL,33033.0,T-947451,Lane-Blocked,2.0,520.0,Partially blocked due to accident on US-1 Dixie Hwy at 284th St.,2016-12-07 17:04:05,US/Eastern,25.503017,-80.442665,0.01,KHST,,S Dixie Hwy,R,Miami-Dade,33033.0,1
W-2893393,Rain,Light,2016-12-07 22:39:00,2016-12-07 23:09:00,US/Eastern,25.4949,-80.3732,KHST,Homestead,Miami-Dade,FL,33033.0,T-948377,Congestion,1.0,72.0,Delays of two minutes and delays easing on Dixie Hwy Westbound in Princeton. Average speed five mph.,2016-12-07 23:01:17,US/Eastern,25.543644,-80.404091,0.29,KHST,24040.0,S Dixie Hwy,R,Miami-Dade,33032.0,1
W-2893395,Rain,Light,2016-12-08 19:24:00,2016-12-08 19:29:00,US/Eastern,25.4949,-80.3732,KHST,Homestead,Miami-Dade,FL,33033.0,T-949653,Lane-Blocked,2.0,520.0,Partially blocked due to accident on US-1 Dixie Hwy Southbound at 264th St.,2016-12-08 19:25:17,US/Eastern,25.521839,-80.424431,0.01,KHST,,S Dixie Hwy,R,Miami-Dade,33032.0,1
W-2893396,Rain,Light,2016-12-08 22:26:00,2016-12-08 23:31:00,US/Eastern,25.4949,-80.3732,KHST,Homestead,Miami-Dade,FL,33033.0,T-950438,Congestion,1.0,72.0,Delays of three minutes on Dixie Hwy Westbound in Princeton. Average speed five mph.,2016-12-08 22:47:58,US/Eastern,25.521099,-80.425117,0.11,KHST,26458.0,S Dixie Hwy,L,Miami-Dade,33032.0,1
W-2893398,Rain,Light,2016-12-09 13:13:00,2016-12-09 13:40:00,US/Eastern,25.4949,-80.3732,KHST,Homestead,Miami-Dade,FL,33033.0,T-951209,Congestion,1.0,73.0,Delays of three minutes on Florida's Tpke Southbound in Homestead. Average speed five mph.,2016-12-09 12:44:28,US/Eastern,25.457975,-80.468994,0.52,KHST,,Florida's Tpke S,R,Miami-Dade,33034.0,1
W-2893399,Rain,Light,2016-12-09 21:19:00,2016-12-09 21:31:00,US/Eastern,25.4949,-80.3732,KHST,Homestead,Miami-Dade,FL,33033.0,T-952512,Congestion,0.0,70.0,Delays of three minutes on Krome Ave Southbound in Homestead. Average speed five mph.,2016-12-09 22:31:39,US/Eastern,25.480444,-80.477455,0.21,KHST,1060.0,N Krome Ave,L,Miami-Dade,33030.0,1
W-2893400,Rain,Light,2016-12-09 22:21:00,2016-12-09 22:59:00,US/Eastern,25.4949,-80.3732,KHST,Homestead,Miami-Dade,FL,33033.0,T-952563,Congestion,0.0,72.0,Delays of two minutes on Krome Ave Southbound in Homestead. Average speed ten mph.,2016-12-09 22:40:29,US/Eastern,25.469938,-80.477356,0.77,KHST,12.0,N Krome Ave,L,Miami-Dade,33030.0,1
W-2893401,Rain,Light,2016-12-09 23:03:00,2016-12-09 23:22:00,US/Eastern,25.4949,-80.3732,KHST,Homestead,Miami-Dade,FL,33033.0,T-952627,Congestion,1.0,72.0,Delays of one minute on US-1 Homestead Blvd Westbound between 164th Ave and 8th St. Average speed 15 mph.,2016-12-09 22:52:47,US/Eastern,25.478069,-80.46479,0.94,KHST,814.0,N Homestead Blvd,L,Miami-Dade,33030.0,1
W-2893404,Rain,Light,2016-12-10 17:34:00,2016-12-10 18:58:00,US/Eastern,25.4949,-80.3732,KHST,Homestead,Miami-Dade,FL,33033.0,T-953317,Congestion,1.0,72.0,Delays of four minutes on Dixie Hwy Westbound in Princeton. Average speed five mph.,2016-12-10 18:32:15,US/Eastern,25.534357,-80.413147,0.68,KHST,25096.0,S Dixie Hwy,R,Miami-Dade,33032.0,1
W-2893405,Rain,Moderate,2016-12-10 18:58:00,2016-12-10 19:13:00,US/Eastern,25.4949,-80.3732,KHST,Homestead,Miami-Dade,FL,33033.0,T-953317,Congestion,1.0,72.0,Delays of four minutes on Dixie Hwy Westbound in Princeton. Average speed five mph.,2016-12-10 18:32:15,US/Eastern,25.534357,-80.413147,0.68,KHST,25096.0,S Dixie Hwy,R,Miami-Dade,33032.0,1
W-2893406,Rain,Light,2016-12-10 19:13:00,2016-12-10 21:01:00,US/Eastern,25.4949,-80.3732,KHST,Homestead,Miami-Dade,FL,33033.0,T-953434,Congestion,1.0,73.0,Delays of two minutes on US-1 Dixie Hwy Westbound in Homestead. Average speed five mph.,2016-12-10 19:59:30,US/Eastern,25.456369,-80.475243,0.29,KHST,33588.0,S Dixie Hwy,L,Miami-Dade,33034.0,1
W-2893407,Rain,Light,2016-12-10 21:06:00,2016-12-10 22:58:00,US/Eastern,25.4949,-80.3732,KHST,Homestead,Miami-Dade,FL,33033.0,T-953517,Congestion,1.0,72.0,Delays of two minutes on Dixie Hwy Westbound in Princeton. Average speed five mph.,2016-12-10 21:19:16,US/Eastern,25.525749,-80.421562,0.29,KHST,25920.0,S Dixie Hwy,R,Miami-Dade,33032.0,1
W-2893412,Rain,Moderate,2016-12-11 02:58:00,2016-12-11 03:13:00,US/Eastern,25.4949,-80.3732,KHST,Homestead,Miami-Dade,FL,33033.0,T-953688,Accident,2.0,201.0,Accident on FL-997 Krome Ave both ways at 8th St.,2016-12-11 03:42:24,US/Eastern,25.477144,-80.477425,0.01,KHST,801.0,N Krome Ave,R,Miami-Dade,33030.0,1
W-2893413,Rain,Light,2016-12-11 03:13:00,2016-12-11 03:30:00,US/Eastern,25.4949,-80.3732,KHST,Homestead,Miami-Dade,FL,33033.0,T-953688,Accident,2.0,201.0,Accident on FL-997 Krome Ave both ways at 8th St.,2016-12-11 03:42:24,US/Eastern,25.477144,-80.477425,0.01,KHST,801.0,N Krome Ave,R,Miami-Dade,33030.0,1
W-2893436,Rain,Light,2016-12-12 19:04:00,2016-12-12 19:24:00,US/Eastern,25.4949,-80.3732,KHST,Homestead,Miami-Dade,FL,33033.0,T-954753,Congestion,1.0,73.0,Delays of two minutes on Homestead Blvd Westbound in Homestead. Average speed five mph.,2016-12-12 19:17:56,US/Eastern,25.475422,-80.466202,0.38,KHST,744.0,N Homestead Blvd,L,Miami-Dade,33030.0,1
W-2893437,Rain,Light,2016-12-12 19:32:00,2016-12-12 19:41:00,US/Eastern,25.4949,-80.3732,KHST,Homestead,Miami-Dade,FL,33033.0,T-954753,Congestion,1.0,73.0,Delays of two minutes on Homestead Blvd Westbound in Homestead. Average speed five mph.,2016-12-12 19:17:56,US/Eastern,25.475422,-80.466202,0.38,KHST,744.0,N Homestead Blvd,L,Miami-Dade,33030.0,1
W-2893438,Rain,Light,2016-12-12 19:47:00,2016-12-12 19:54:00,US/Eastern,25.4949,-80.3732,KHST,Homestead,Miami-Dade,FL,33033.0,T-954753,Congestion,1.0,73.0,Delays of two minutes on Homestead Blvd Westbound in Homestead. Average speed five mph.,2016-12-12 19:17:56,US/Eastern,25.475422,-80.466202,0.38,KHST,744.0,N Homestead Blvd,L,Miami-Dade,33030.0,1
W-2893439,Rain,Light,2016-12-14 22:35:00,2016-12-14 22:46:00,US/Eastern,25.4949,-80.3732,KHST,Homestead,Miami-Dade,FL,33033.0,T-959045,Congestion,1.0,73.0,Delays of three minutes on Dixie Hwy Westbound in Homestead. Average speed ten mph.,2016-12-14 22:24:22,US/Eastern,25.499405,-80.446297,0.51,KHST,28796.0,S Dixie Hwy,L,Miami-Dade,33033.0,1
W-2893441,Rain,Light,2016-12-17 17:44:00,2016-12-17 17:50:00,US/Eastern,25.4949,-80.3732,KHST,Homestead,Miami-Dade,FL,33033.0,T-963147,Congestion,1.0,72.0,Delays of two minutes on Dixie Hwy Westbound in Homestead. Average speed five mph.,2016-12-17 17:41:22,US/Eastern,25.48558,-80.460144,0.3,KHST,,FL-5,R,Miami-Dade,33033.0,1
W-2893442,Rain,Light,2016-12-17 17:52:00,2016-12-17 17:54:00,US/Eastern,25.4949,-80.3732,KHST,Homestead,Miami-Dade,FL,33033.0,T-963147,Congestion,1.0,72.0,Delays of two minutes on Dixie Hwy Westbound in Homestead. Average speed five mph.,2016-12-17 17:41:22,US/Eastern,25.48558,-80.460144,0.3,KHST,,FL-5,R,Miami-Dade,33033.0,1
W-2893444,Rain,Light,2016-12-18 17:59:00,2016-12-18 18:08:00,US/Eastern,25.4949,-80.3732,KHST,Homestead,Miami-Dade,FL,33033.0,T-963609,Congestion,1.0,73.0,Delays of two minutes on Dixie Hwy Westbound in Princeton. Average speed ten mph.,2016-12-18 18:14:24,US/Eastern,25.534719,-80.412788,0.53,KHST,24998.0,S Dixie Hwy,R,Miami-Dade,33032.0,1
W-2893445,Rain,Light,2016-12-18 18:18:00,2016-12-18 18:19:00,US/Eastern,25.4949,-80.3732,KHST,Homestead,Miami-Dade,FL,33033.0,T-963609,Congestion,1.0,73.0,Delays of two minutes on Dixie Hwy Westbound in Princeton. Average speed ten mph.,2016-12-18 18:14:24,US/Eastern,25.534719,-80.412788,0.53,KHST,24998.0,S Dixie Hwy,R,Miami-Dade,33032.0,1
W-2893446,Rain,Light,2016-12-18 19:04:00,2016-12-18 19:14:00,US/Eastern,25.4949,-80.3732,KHST,Homestead,Miami-Dade,FL,33033.0,T-963642,Congestion,1.0,73.0,Delays of two minutes on Dixie Hwy Westbound in Princeton. Average speed ten mph.,2016-12-18 19:12:54,US/Eastern,25.534357,-80.413147,0.68,KHST,25096.0,S Dixie Hwy,R,Miami-Dade,33032.0,1
W-2893448,Rain,Light,2016-12-22 18:22:00,2016-12-22 18:29:00,US/Eastern,25.4949,-80.3732,KHST,Homestead,Miami-Dade,FL,33033.0,T-970081,Congestion,1.0,72.0,Delays of four minutes on US-1 Dixie Hwy Westbound in Homestead. Average speed five mph.,2016-12-22 18:48:19,US/Eastern,25.457727,-80.475258,0.27,KHST,33500.0,S Dixie Hwy,L,Miami-Dade,33034.0,1
W-2893452,Rain,Light,2016-12-23 11:12:00,2016-12-23 11:29:00,US/Eastern,25.4949,-80.3732,KHST,Homestead,Miami-Dade,FL,33033.0,T-971512,Flow-Incident,2.0,1804.0,Traffic signal failure on US-1 Dixie Hwy both ways at 268th St.,2016-12-23 13:10:16,US/Eastern,25.518063,-80.427979,0.01,KHST,26796.0,S Dixie Hwy,L,Miami-Dade,33032.0,1
W-2893454,Rain,Light,2016-12-23 16:38:00,2016-12-23 17:15:00,US/Eastern,25.4949,-80.3732,KHST,Homestead,Miami-Dade,FL,33033.0,T-971722,Congestion,1.0,73.0,Delays of two minutes on NE 1st Ave Westbound between US-1 Dixie Hwy and US-1. Average speed ten mph.,2016-12-23 16:51:14,US/Eastern,25.445917,-80.475166,0.64,KHST,192.0,SE 1st Ave,L,Miami-Dade,33034.0,1
W-2893455,Rain,Light,2016-12-23 17:28:00,2016-12-23 17:40:00,US/Eastern,25.4949,-80.3732,KHST,Homestead,Miami-Dade,FL,33033.0,T-971935,Congestion,1.0,72.0,Delays of three minutes on US-1 Westbound between US-1 and FL-5. Average speed ten mph.,2016-12-23 17:47:13,US/Eastern,25.446659,-80.475174,0.87,KHST,100.0,SE 1st Ave,L,Miami-Dade,33034.0,1
W-2893456,Rain,Light,2016-12-23 17:42:00,2016-12-23 17:53:00,US/Eastern,25.4949,-80.3732,KHST,Homestead,Miami-Dade,FL,33033.0,T-971935,Congestion,1.0,72.0,Delays of three minutes on US-1 Westbound between US-1 and FL-5. Average speed ten mph.,2016-12-23 17:47:13,US/Eastern,25.446659,-80.475174,0.87,KHST,100.0,SE 1st Ave,L,Miami-Dade,33034.0,1
W-2893457,Rain,Light,2016-12-23 17:56:00,2016-12-23 18:22:00,US/Eastern,25.4949,-80.3732,KHST,Homestead,Miami-Dade,FL,33033.0,T-972124,Congestion,1.0,71.0,Delays of four minutes on US-1 Homestead Blvd Westbound between 296th St and 8th St. Average speed ten mph.,2016-12-23 18:25:08,US/Eastern,25.477213,-80.465172,1.25,KHST,,N Homestead Blvd,R,Miami-Dade,33030.0,1
W-2893459,Rain,Light,2016-12-26 16:06:00,2016-12-26 16:10:00,US/Eastern,25.4949,-80.3732,KHST,Homestead,Miami-Dade,FL,33033.0,T-974109,Congestion,1.0,73.0,Delays of one minute on Dixie Hwy Westbound in Homestead. Average speed 15 mph.,2016-12-26 16:31:22,US/Eastern,25.445917,-80.475166,0.86,KHST,192.0,SE 1st Ave,L,Miami-Dade,33034.0,1
W-2893461,Fog,Moderate,2016-12-29 14:58:00,2016-12-29 15:58:00,US/Eastern,25.4949,-80.3732,KHST,Homestead,Miami-Dade,FL,33033.0,T-977035,Congestion,2.0,71.0,Delays of nine minutes on Florida's Tpke Southbound between FL-821 and US-1. Average speed ten mph.,2016-12-29 16:17:02,US/Eastern,25.455975,-80.471886,2.45,KHST,,Florida's Tpke S,R,Miami-Dade,33034.0,1
W-2893462,Fog,Moderate,2016-12-29 20:58:00,2016-12-29 21:23:00,US/Eastern,25.4949,-80.3732,KHST,Homestead,Miami-Dade,FL,33033.0,T-977444,Congestion,1.0,72.0,Delays of two minutes on Dixie Hwy Westbound in Homestead. Average speed five mph.,2016-12-29 21:01:06,US/Eastern,25.484522,-80.461174,0.35,KHST,,S Dixie Hwy,R,Miami-Dade,33030.0,1
W-2893463,Rain,Light,2016-12-29 21:23:00,2016-12-29 21:33:00,US/Eastern,25.4949,-80.3732,KHST,Homestead,Miami-Dade,FL,33033.0,T-977444,Congestion,1.0,72.0,Delays of two minutes on Dixie Hwy Westbound in Homestead. Average speed five mph.,2016-12-29 21:01:06,US/Eastern,25.484522,-80.461174,0.35,KHST,,S Dixie Hwy,R,Miami-Dade,33030.0,1
W-2893473,Rain,Light,2017-01-02 20:13:00,2017-01-02 20:24:00,US/Eastern,25.4949,-80.3732,KHST,Homestead,Miami-Dade,FL,33033.0,T-980318,Congestion,1.0,72.0,Delays of two minutes on Dixie Hwy Westbound in Princeton. Average speed five mph.,2017-01-02 20:48:11,US/Eastern,25.53273,-80.414742,0.15,KHST,,SW 252nd St,R,Miami-Dade,33032.0,1
W-2893477,Rain,Light,2017-01-03 15:39:00,2017-01-03 15:59:00,US/Eastern,25.4949,-80.3732,KHST,Homestead,Miami-Dade,FL,33033.0,T-980755,Congestion,1.0,72.0,Delays increasing and delays of four minutes on US-1 Homestead Blvd Westbound between FL-5 and US-1 Homestead Blvd. Average speed ten mph.,2017-01-03 16:56:56,US/Eastern,25.475044,-80.466507,1.09,KHST,722.0,N Homestead Blvd,L,Miami-Dade,33030.0,1
W-2893478,Rain,Light,2017-01-03 16:13:00,2017-01-03 16:25:00,US/Eastern,25.4949,-80.3732,KHST,Homestead,Miami-Dade,FL,33033.0,T-980755,Congestion,1.0,72.0,Delays increasing and delays of four minutes on US-1 Homestead Blvd Westbound between FL-5 and US-1 Homestead Blvd. Average speed ten mph.,2017-01-03 16:56:56,US/Eastern,25.475044,-80.466507,1.09,KHST,722.0,N Homestead Blvd,L,Miami-Dade,33030.0,1
W-2893479,Rain,Light,2017-01-03 17:01:00,2017-01-03 17:11:00,US/Eastern,25.4949,-80.3732,KHST,Homestead,Miami-Dade,FL,33033.0,T-980792,Congestion,1.0,73.0,Delays increasing and delays of four minutes on Dixie Hwy Westbound in Princeton. Average speed ten mph.,2017-01-03 17:21:53,US/Eastern,25.515724,-80.430367,0.92,KHST,26990.0,S Dixie Hwy,L,Miami-Dade,33032.0,1
W-2893480,Rain,Light,2017-01-03 17:35:00,2017-01-03 17:43:00,US/Eastern,25.4949,-80.3732,KHST,Homestead,Miami-Dade,FL,33033.0,T-980811,Congestion,1.0,74.0,Delays of one minute and delays easing on Dixie Hwy Westbound between US-1 Dixie Hwy and FL-5. Average speed five mph.,2017-01-03 17:41:42,US/Eastern,25.49931,-80.446388,0.19,KHST,28798.0,S Dixie Hwy,L,Miami-Dade,33033.0,1
W-2893481,Rain,Light,2017-01-03 18:17:00,2017-01-03 18:25:00,US/Eastern,25.4949,-80.3732,KHST,Homestead,Miami-Dade,FL,33033.0,T-980885,Congestion,1.0,73.0,Delays of three minutes on Homestead Blvd Westbound in Homestead. Average speed five mph.,2017-01-03 18:23:51,US/Eastern,25.476316,-80.465607,0.14,KHST,,N Homestead Blvd,R,Miami-Dade,33030.0,1
W-2893482,Rain,Light,2017-01-03 21:11:00,2017-01-03 21:23:00,US/Eastern,25.4949,-80.3732,KHST,Homestead,Miami-Dade,FL,33033.0,T-981206,Congestion,1.0,73.0,Delays of two minutes on Dixie Hwy Westbound in Homestead. Average speed five mph.,2017-01-03 21:51:49,US/Eastern,25.499405,-80.446297,0.33,KHST,28796.0,S Dixie Hwy,L,Miami-Dade,33033.0,1
W-2893497,Rain,Light,2017-01-06 22:54:00,2017-01-06 22:55:00,US/Eastern,25.4949,-80.3732,KHST,Homestead,Miami-Dade,FL,33033.0,T-985494,Congestion,1.0,75.0,Delays of two minutes on Florida's Tpke Southbound in Princeton. Average speed 30 mph.,2017-01-06 23:26:21,US/Eastern,25.542358,-80.363464,1.95,KHST,,Florida's Tpke S,R,Miami-Dade,33032.0,1
W-2893498,Rain,Light,2017-01-06 23:00:00,2017-01-06 23:22:00,US/Eastern,25.4949,-80.3732,KHST,Homestead,Miami-Dade,FL,33033.0,T-985494,Congestion,1.0,75.0,Delays of two minutes on Florida's Tpke Southbound in Princeton. Average speed 30 mph.,2017-01-06 23:26:21,US/Eastern,25.542358,-80.363464,1.95,KHST,,Florida's Tpke S,R,Miami-Dade,33032.0,1
W-2893500,Rain,Light,2017-01-07 18:43:00,2017-01-07 20:58:00,US/Eastern,25.4949,-80.3732,KHST,Homestead,Miami-Dade,FL,33033.0,T-985863,Congestion,1.0,72.0,Delays increasing and delays of four minutes on Dixie Hwy Westbound in Princeton. Average speed ten mph.,2017-01-07 19:48:03,US/Eastern,25.544201,-80.403534,0.69,KHST,23964.0,S Dixie Hwy,R,Miami-Dade,33032.0,1
W-2893507,Rain,Light,2017-01-11 11:21:00,2017-01-11 11:57:00,US/Eastern,25.4949,-80.3732,KHST,Homestead,Miami-Dade,FL,33033.0,T-990044,Congestion,1.0,75.0,Delays increasing and delays of three minutes on Florida's Tpke Northbound in Princeton. Average speed 25 mph.,2017-01-11 11:23:14,US/Eastern,25.541733,-80.363304,2.46,KHST,,Florida's Tpke N,R,Miami-Dade,33032.0,1
W-2893508,Rain,Light,2017-01-11 23:20:00,2017-01-11 23:34:00,US/Eastern,25.4949,-80.3732,KHST,Homestead,Miami-Dade,FL,33033.0,T-991613,Accident,2.0,201.0,Accident on 112th Ave Southbound at 246th St.,2017-01-11 23:44:55,US/Eastern,25.538942,-80.37207,0.01,KHST,24549.0,SW 112th Ave,L,Miami-Dade,33032.0,1
W-2893514,Rain,Light,2017-01-13 20:42:00,2017-01-13 20:51:00,US/Eastern,25.4949,-80.3732,KHST,Homestead,Miami-Dade,FL,33033.0,T-995056,Congestion,1.0,73.0,Delays of two minutes on Dixie Hwy Westbound in Homestead. Average speed 15 mph.,2017-01-13 21:10:09,US/Eastern,25.50049,-80.445236,0.82,KHST,,Orange St,R,Miami-Dade,33033.0,1
W-2893518,Rain,Light,2017-01-18 20:27:00,2017-01-18 20:37:00,US/Eastern,25.4949,-80.3732,KHST,Homestead,Miami-Dade,FL,33033.0,T-1000377,Congestion,1.0,72.0,Delays of two minutes on Dixie Hwy Westbound in Homestead. Average speed ten mph.,2017-01-18 20:50:49,US/Eastern,25.484522,-80.461174,0.45,KHST,,S Dixie Hwy,R,Miami-Dade,33030.0,1
W-2893526,Fog,Severe,2017-01-25 10:18:00,2017-01-25 10:58:00,US/Eastern,25.4949,-80.3732,KHST,Homestead,Miami-Dade,FL,33033.0,T-1009127,Congestion,2.0,74.0,Delays increasing and delays of eight minutes on Florida's Tpke Northbound in Princeton. Average speed 25 mph.,2017-01-25 11:03:54,US/Eastern,25.539997,-80.363983,5.61,KHST,,Florida's Tpke N,R,Miami-Dade,33032.0,1
W-303324,Cold,Severe,2016-08-02 16:47:00,2016-08-02 17:47:00,US/Eastern,27.1816,-80.2252,KSUA,Stuart,Martin,FL,34996.0,T-1107280,Congestion,1.0,73.0,Delays of two minutes on SE Federal Hwy Southbound between US-1 Federal Hwy and Pomeroy St. Average speed 15 mph.,2016-08-02 17:32:26,US/Eastern,27.154934,-80.220299,0.0,KSUA,4192.0,SE Federal Hwy,L,Martin,34997.0,1
W-303325,Rain,Light,2016-08-02 17:47:00,2016-08-02 23:47:00,US/Eastern,27.1816,-80.2252,KSUA,Stuart,Martin,FL,34996.0,T-1107280,Congestion,1.0,73.0,Delays of two minutes on SE Federal Hwy Southbound between US-1 Federal Hwy and Pomeroy St. Average speed 15 mph.,2016-08-02 17:32:26,US/Eastern,27.154934,-80.220299,0.0,KSUA,4192.0,SE Federal Hwy,L,Martin,34997.0,1
W-303326,Fog,Moderate,2016-08-03 01:47:00,2016-08-03 03:15:00,US/Eastern,27.1816,-80.2252,KSUA,Stuart,Martin,FL,34996.0,T-1108208,Congestion,1.0,74.0,Delays of three minutes on NW Federal Hwy Southbound between US-1 Federal Hwy and FL-5. Average speed 20 mph.,2016-08-03 01:46:58,US/Eastern,27.233093,-80.2677,0.0,KSUA,2310.0,NW Federal Hwy,L,Martin,34994.0,1
W-303327,Rain,Light,2016-08-03 03:15:00,2016-08-03 03:35:00,US/Eastern,27.1816,-80.2252,KSUA,Stuart,Martin,FL,34996.0,T-1108236,Congestion,2.0,70.0,Severe delays of 17 minutes and delays easing on SE Ocean Blvd Southbound between FL-A1A Ocean Blvd and Palm Beach Rd. Average speed five mph.,2016-08-03 03:41:00,US/Eastern,27.197512,-80.236511,0.0,KSUA,331.0,SE Palm Beach Rd,R,Martin,34996.0,1
